Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-09-03,180.543,182.286,174.863,175.71,331772.82010288
2024-09-04,174.365,176.856,172.123,176.706,287734.02767741
2024-09-05,176.358,177.753,173.468,174.016,181655.12600196
2024-09-06,172.472,174.564,166.593,170.13,340491.45520851
2024-09-09,167.39,168.935,163.554,165.597,591741.1012398
2024-09-10,165.198,165.746,159.918,161.611,658305.62709577
2024-09-11,161.412,166.643,161.213,164.102,263729.93008084
2024-09-12,167.341,170.38,165.298,167.141,351256.51566011
2024-09-13,168.387,170.33,167.59,169.383,340518.55353335
2024-09-16,169.383,173.618,169.134,172.273,248921.19737869
2024-09-17,173.12,176.358,172.771,175.76,233654.8040793
2024-09-18,176.358,177.155,171.874,175.71,217580.47924313
2024-09-19,175.81,179.447,174.813,177.155,288140.50254996
2024-09-20,175.561,177.155,172.92,175.062,900462.27968202
2024-09-23,175.062,175.062,164.65,166.992,530393.50473562
2024-09-24,167.39,171.326,165.647,170.928,289649.9796075
2024-09-25,170.878,171.675,168.387,171.476,297318.80553614
2024-09-26,171.974,175.112,170.38,171.226,296945.4508384
2024-09-27,169.383,174.365,168.885,173.618,162455.46103468
2024-09-30,172.522,176.657,172.522,173.518,342773.73634472
2024-10-01,173.668,174.714,170.878,170.977,262562.69482957
2024-10-02,171.077,172.372,168.437,169.084,253272.98761905
2024-10-03,167.141,171.226,163.903,167.191,269237.91551422
2024-10-04,167.39,171.376,167.39,169.881,404396.3306639
2024-10-07,171.177,172.721,167.341,168.138,185135.75528092
2024-10-08,166.892,170.23,166.593,170.23,251817.70721118
2024-10-09,169.682,172.721,168.287,170.977,269479.79315442
2024-10-10,170.479,171.525,167.39,167.938,246602.7851427
2024-10-11,167.938,169.084,156.181,160.565,806149.06919377
2024-10-14,161.562,163.405,159.021,160.167,284888.70356961
2024-10-15,160.167,164.85,159.868,164.401,310443.42753181
2024-10-16,164.003,164.351,160.366,164.351,217167.98252063
2024-10-17,164.302,164.302,157.078,158.921,221291.94610403
2024-10-18,157.028,160.017,151.448,159.868,334102.27239713
2024-10-21,159.868,160.765,154.737,155.833,238447.19300867
2024-10-22,155.484,159.419,155.285,158.025,393835.0094694
2024-10-23,158.074,160.515,157.477,160.515,255925.61252802
2024-10-24,159.32,160.416,157.477,158.722,202656.32775001
2024-10-25,158.772,159.419,156.879,158.124,200017.7538243
2024-10-28,158.523,160.814,158.323,160.416,151359.19883509
2024-10-29,159.918,162.209,159.121,162.209,200503.51638803
2024-10-30,162.209,163.056,158.772,160.366,198013.48142808
2024-10-31,158.423,160.615,155.982,160.167,315680.42971682
2024-11-04,160.416,161.213,157.028,160.017,332332.8521495
2024-11-05,161.213,162.608,158.722,160.864,202966.45302314
2024-11-06,160.117,161.362,158.274,159.071,230186.21850027
2024-11-07,159.419,162.409,159.32,162.409,181276.75309591
2024-11-08,162.409,164.003,159.918,160.416,198647.78295758
2024-11-12,160.416,161.711,158.971,160.814,174168.96285554
2024-11-13,160.814,160.814,156.131,157.925,299828.9133293
2024-11-14,158.174,161.263,157.626,161.263,194481.66642443
2024-11-15,161.313,161.412,155.285,155.285,249179.13328547
2024-11-18,155.135,158.672,154.637,155.683,185313.39985484
2024-11-19,156.679,157.078,149.755,153.043,244459.00655566
2024-11-20,152.544,158.573,152.445,157.427,255468.95557245
2024-11-21,158.573,160.217,156.48,159.419,261327.21194537
2024-11-22,160.167,161.263,156.43,160.266,328309.25273215
2024-11-25,160.814,165.547,160.814,164.949,607394.90022017
2024-11-26,165.647,171.725,164.401,171.575,406283.17698583
2024-11-27,171.575,172.372,157.427,164.003,804386.67443776
2024-11-28,165.348,167.789,162.957,164.202,245483.72469114
2024-11-29,164.202,167.839,164.102,166.593,264109.30662855
2024-12-02,168.138,169.881,166.842,169.582,198503.25855845
2024-12-03,169.582,178.799,169.383,178.799,587103.27312616
2024-12-04,178.799,182.635,176.657,179.247,601870.85652023
2024-12-05,179.596,192.3,179.596,192.3,643918.42389107
2024-12-06,192.3,199.274,191.104,199.125,856519.83685597
2024-12-09,199.125,201.267,190.407,193.595,547493.55134892
2024-12-10,193.396,195.986,187.417,193.296,453124.13692769
2024-12-11,193.296,195.239,191.303,194.89,354261.41879195
2024-12-12,194.94,195.887,182.884,190.307,626272.3962144
2024-12-13,199.274,201.267,177.603,182.934,1089197.0939578
2024-12-16,183.831,189.311,183.382,188.613,251303.84268096
2024-12-17,188.314,192.2,186.023,188.763,354420.99781598
2024-12-18,188.763,194.791,188.763,191.204,502355.7713051
2024-12-19,189.311,192.2,187.119,188.015,300784.3801902
2024-12-20,187.318,188.015,182.187,186.62,808132.26511512
2024-12-23,186.62,188.663,185.475,186.62,170507.67807767
2024-12-27,186.62,190.456,183.332,189.859,239437.78732768
2024-12-30,189.859,193.396,188.065,190.755,196944.60305954
2025-01-02,191.303,196.584,189.56,192.798,333510.12381738
2025-01-03,192.798,198.029,192.3,195.388,293034.25928704
2025-01-07,195.588,199.673,192.399,192.599,395568.29861726
2025-01-08,192.599,192.947,182.535,183.831,461692.22578423
2025-01-09,183.98,188.513,183.831,188.513,179371.84122409
2025-01-10,188.713,191.851,186.321,191.453,249953.94464745
2025-01-13,189.311,190.307,186.521,189.311,207024.17625694
2025-01-14,189.41,192.15,188.314,191.303,274165.79606776
2025-01-15,191.303,193.844,188.912,193.844,209171.96941063
2025-01-16,194.84,208.242,193.645,206.349,779008.59140783
2025-01-17,206.149,219.401,203.658,217.707,816918.14421201
2025-01-20,217.707,220.696,215.316,215.914,357818.32483711
2025-01-21,215.914,221.992,213.224,221.992,383081.99271774
2025-01-22,221.992,223.088,208.441,211.031,549556.03496146
2025-01-23,209.238,213.323,207.644,211.928,251514.60742968
2025-01-24,207.245,212.825,204.555,206.349,265497.34304516
2025-01-27,204.256,205.85,201.068,204.256,348474.42097693
2025-01-28,204.754,206.548,200.57,202.263,150897.52367121
2025-01-29,202.363,207.445,202.363,203.758,141326.79679573
2025-01-30,203.758,210.234,203.559,210.234,186438.48215638
2025-01-31,211.031,211.53,207.644,210.334,204948.64530282
2025-02-03,204.256,209.836,204.256,208.042,302540.75309625
2025-02-04,208.64,214.419,208.042,214.021,277327.26729865
2025-02-05,214.419,220.995,213.522,220.796,559330.50109404
2025-02-06,221.194,223.287,214.419,218.205,359877.79752466
2025-02-07,218.704,219.102,215.017,215.814,213302.95848566
2025-02-10,216.213,218.803,215.316,218.205,174835.38091818
2025-02-11,218.405,223.486,217.309,223.486,250927.47705823
2025-02-12,223.486,235.044,222.988,228.468,610746.05972492
2025-02-13,229.863,231.059,222.689,226.077,261307.13911216
2025-02-14,226.874,229.066,222.988,225.977,239287.24107859
2025-02-17,225.977,230.56,224.184,229.165,124263.88492387
2025-02-18,229.165,230.361,226.973,228.169,180398.56664289
2025-02-19,228.468,237.934,224.981,227.472,398290.17480081
2025-02-20,228.368,229.564,223.685,224.981,204104.58266626
2025-02-21,226.077,230.859,224.981,227.372,186802.80407917
2025-02-24,226.774,227.073,219.301,220.896,213353.14056869
2025-02-25,220.896,222.888,217.508,219.899,232193.50182147
2025-02-26,219.401,222.091,218.305,222.091,191742.72833265
2025-02-27,222.191,222.789,214.718,217.209,242102.45593657
2025-02-28,214.618,221.992,214.419,220.796,375503.49453854
2025-03-03,218.903,221.992,216.512,220.198,242705.6445746
2025-03-04,217.508,218.903,214.718,215.216,356634.0276776
2025-03-05,218.006,224.483,215.714,218.405,211081.89949075
2025-03-06,219.202,219.999,209.637,215.017,373765.18718239
2025-03-07,215.017,217.906,212.028,214.718,271683.7902411
2025-03-10,213.722,215.117,209.437,211.829,336189.84705118
2025-03-11,211.729,215.316,205.751,208.939,412969.43772874
2025-03-12,210.035,211.928,207.644,208.939,324860.73998633
2025-03-13,207.644,213.224,206.548,212.526,250607.3153685
2025-03-14,213.224,215.316,210.832,215.216,251455.39257171
2025-03-17,215.714,219.202,214.021,215.216,239230.03350394
2025-03-18,216.013,218.006,212.825,216.412,283680.31901025
2025-03-19,216.213,218.803,212.626,217.408,207782.92935236
2025-03-20,216.81,221.693,214.818,221.693,252197.08375889
2025-03-21,221.693,225.28,219.102,221.892,657176.5302276
2025-03-24,221.892,225.28,220.796,222.988,185368.60014618
2025-03-25,223.187,228.867,221.593,228.867,306482.05389742
2025-03-26,218.504,219.202,199.274,210.633,1275087.5877675
2025-03-27,210.234,213.024,205.352,209.637,344325.36635201
2025-03-28,209.238,219.8,206.847,217.608,550757.3940292
2025-03-31,216.013,218.305,209.437,211.031,351226.40641029
2025-04-01,212.128,214.12,208.242,209.238,236050.49672316
2025-04-02,208.64,218.504,203.26,215.714,520192.49089728
2025-04-03,213.224,215.714,211.231,211.629,209197.06045214
2025-04-04,210.234,221.992,209.935,211.928,581890.35834101
2025-04-07,204.256,209.736,194.591,204.655,653729.02112343
2025-04-08,205.053,215.216,204.555,213.423,392071.61107173
2025-04-09,205.85,209.736,197.331,199.872,516350.55062051
2025-04-10,214.22,215.117,207.245,211.629,459335.67516514
2025-04-11,210.234,213.323,206.548,209.637,219557.65331452
2025-04-14,213.224,218.006,209.338,218.006,277254.00145743
2025-04-15,218.106,221.693,216.512,220.497,281229.42607507
2025-04-16,218.205,221.992,215.216,219.7,255693.77130442
2025-04-17,219.202,221.992,216.412,220.796,154382.16751681
2025-04-22,220.696,224.682,220.098,224.383,350850.04078757
2025-04-23,225.678,228.667,224.483,225.18,303463.09978234
2025-04-24,224.184,225.579,217.109,225.18,261200.75309613
2025-04-25,225.08,226.675,222.689,223.885,83496.964311956
2025-04-28,223.187,227.671,223.187,227.272,214662.89293577
2025-04-29,227.173,233.549,226.575,233.051,268399.87472762
2025-04-30,233.051,234.546,229.863,232.055,236264.27239686
2025-05-02,232.553,256.865,231.756,256.665,719503.68099252
2025-05-05,254.075,254.673,245.406,249.591,214816.45010984
2025-05-06,250.089,250.488,239.229,242.318,306735.97523755
2025-05-07,242.915,246.203,241.72,244.111,224046.94246238
2025-05-08,244.111,246.403,240.325,244.111,171260.40932312
2025-05-09,242.816,245.008,240.923,242.417,186191.58630787
2025-05-12,244.808,248.097,241.122,244.111,156510.89147895
2025-05-13,244.111,245.805,235.941,239.926,223958.62199625
2025-05-14,239.129,239.627,230.859,233.151,275924.17625713
2025-05-15,231.457,233.35,228.767,230.361,159936.32046657
2025-05-16,233.649,235.443,229.265,230.76,135996.45593628
2025-05-19,230.76,231.856,226.376,231.357,183801.91551398
2025-05-20,231.158,232.952,228.069,229.066,175440.57683952
2025-05-21,228.169,228.966,223.785,224.184,179649.84996408
2025-05-22,223.287,223.287,216.81,219.202,280249.87181432
2025-05-23,220.696,220.796,212.327,217.408,263704.83903933
2025-05-26,219.7,220.696,217.807,219.301,138440.32337984
2025-05-27,220.696,221.095,217.906,219.401,221579.99126063
2025-05-28,220.696,220.796,217.807,218.305,339586.17043065
2025-05-29,224.781,229.365,218.006,219.7,529676.90458995
2025-05-30,219.7,224.582,218.604,220.995,693241.3896596
2025-06-02,218.803,227.173,217.608,220.696,322494.15295063
2025-06-03,222.789,235.941,218.405,235.642,780595.34887324
2025-06-04,236.937,259.555,233.749,256.964,1212035.8077237
2025-06-05,254.075,262.644,249.193,258.06,935280.61617155
2025-06-06,255.171,266.928,250.488,266.33,662883.23670977
2025-06-09,266.33,270.515,262.345,267.028,439231.72906166
2025-06-10,266.23,269.419,263.64,268.522,314231.17115891
2025-06-11,265.035,267.326,260.053,267.326,288967.50327829
2025-06-12,267.127,273.803,263.241,267.725,372952.2374373
2025-06-13,263.042,270.017,262.345,270.017,277639.3998551
2025-06-16,270.017,272.009,262.245,263.939,197994.41223653
2025-06-17,263.64,266.031,256.067,265.433,192953.12017533
2025-06-18,265.035,269.319,263.441,269.319,182414.88273903
2025-06-20,269.22,271.711,267.227,269.519,570698.75018366
2025-06-23,266.33,272.607,263.939,270.415,219332.83758254
2025-06-24,274.002,277.988,273.305,274.999,330544.36271031
2025-06-25,275.497,276.991,272.607,274.201,253291.05316894
2025-06-26,274.301,275.696,270.913,274.6,158765.07064865
2025-06-27,278,278.6,271.1,275.3,168775
2025-06-30,276,286.6,276,280.8,301069
2025-07-01,278,282.4,274.4,276,166155
2025-07-02,275.1,275.7,267.3,269.8,197843
2025-07-03,267.7,273.8,267.6,269.5,126223
2025-07-04,269.9,270.1,267.1,269.9,142962
2025-07-07,272,278,269.2,274,150786
2025-07-08,274.5,280,272.2,274,187202
2025-07-09,274,275.7,267.4,269.4,137668
2025-07-10,272,272,266.6,267.9,155593
2025-07-11,267.9,269,263.8,269,130250
2025-07-14,269.9,269.9,266.1,269,101147
2025-07-15,269,271.1,265,266.8,128833
2025-07-16,265,266.8,262.1,265.4,83573
2025-07-17,266,267.1,260,267.1,225109
2025-07-18,268.4,272.8,265.5,269.6,215865
2025-07-21,270.1,270.9,262.2,265.2,214376
2025-07-22,265.2,265.2,253.6,255.9,395346
2025-07-23,256.2,259.6,252.4,257.1,228207
2025-07-24,258.3,262.1,252.7,253.8,229225
2025-07-25,252.3,254.4,248.9,253.3,187092
2025-07-28,255.3,256.9,248.2,249.8,210324
2025-07-29,250.7,254.9,250.7,252.1,149946
2025-07-30,252.1,254.8,249.7,254.3,103308
2025-07-31,254.3,255.5,250.2,251.2,103936
2025-08-01,250.6,251,245.5,247.1,162444
2025-08-04,247.1,248.9,241.6,247.3,203802
2025-08-05,250,252.4,243.7,246.3,181625
2025-08-06,246.3,248.9,244.8,248,145882
2025-08-07,248,252.6,247.1,248.9,178128
2025-08-08,250,257.5,247.4,256.4,197306
2025-08-11,257.9,263,254,255.8,224519
2025-08-12,256.1,257.2,251.4,252.5,125003
2025-08-13,255,259,253.5,255,218382
2025-08-14,255.1,255.1,245,246.6,156000
2025-08-18,247.8,256.7,245,255,220994
2025-08-19,254.3,257.5,251,253.8,152386
2025-08-20,253.5,256,250.6,251.9,104760
2025-08-21,253,262.7,252.2,260.9,268115
2025-08-22,259.9,265.6,254.9,257.9,276119
2025-08-25,255.6,260.3,255.6,259,81865
2025-08-26,259,265.8,255.6,260.2,393845
2025-08-27,260.4,264,255.8,257.6,137200
2025-08-28,257.9,259.4,250,254.8,150223
2025-08-29,257.7,258.2,246.2,252,325699
2025-09-01,253,257.6,242.6,245.7,272349
2025-09-02,248.8,250.6,243.9,248.9,118874
2025-09-03,250.7,252.1,245.9,245.9,166137
2025-09-04,246,252,245.5,250,193379
2025-09-05,250.4,253.5,249,250.2,191397
2025-09-08,251,256,248.5,255,191374
2025-09-09,256,256.1,251,252.5,168547
2025-09-10,252,259,252,255.3,283016
2025-09-11,255.3,257.2,253,255,171886
2025-09-12,254.4,256.9,251.5,252.3,122280
2025-09-15,254,258.1,253.9,257,283589
2025-09-16,257.6,258.4,255.1,257.1,133806
2025-09-17,256.6,257.9,255,256.7,118392
2025-09-18,257,262.6,257,262.6,295113
2025-09-19,263,263.1,252.1,255,661260
2025-09-22,255,260.8,254.8,259.5,200688
2025-09-23,259,260.9,254.5,254.5,158311
2025-09-24,255,255.7,252.5,255,186904
2025-09-25,253,255.3,251.9,253.7,123509
2025-09-26,253.7,257.7,250.8,256.3,173602
2025-09-29,258,267.8,257.8,267.8,328052
2025-09-30,267.8,270.9,262.3,270.5,327132
2025-10-01,269.9,274.8,266.9,272.2,264798
2025-10-02,272.5,272.8,269,270.4,276032
2025-10-03,270.4,273.8,270,273.5,307222
2025-10-06,273,275.6,271.5,273.5,390951
2025-10-07,272.8,274.5,269.9,274.5,283628
2025-10-08,272.1,278.6,271.1,278.6,393478
2025-10-09,278.7,285.4,273.2,275,378924
2025-10-10,275,275,259,259.9,472334
2025-10-13,258.6,259.2,252,255,341459
2025-10-14,253.6,254.7,245.7,248.8,345262
2025-10-15,248.3,252.3,248.3,251,392596
2025-10-16,251.9,257.1,251,252.5,366516
2025-10-17,251.7,261.6,243.4,256.9,397019
2025-10-20,259,261,252.5,253.2,278470
2025-10-21,253.4,262,253.4,258.2,294751
2025-10-22,260.4,263.5,258,260.9,199965
2025-10-23,260.5,262.7,259.2,260.2,287938
2025-10-24,261.1,264,258.5,259.5,159341
2025-10-27,262,262.1,253.9,254.8,212382
2025-10-28,254.6,262.8,254,259.2,212404
2025-10-29,260.4,261.9,256.2,256.8,156459
2025-10-30,256.9,259.1,254.4,257.3,135736
2025-10-31,257.5,258.7,253.8,253.8,217684
2025-11-03,256.1,258.6,253.1,255.4,207782
2025-11-04,254,254.8,250.8,252.5,152685
2025-11-05,252.4,253.6,249.5,250.2,139884
2025-11-06,251.5,253.3,248.7,250,226691
2025-11-07,251,252,240.9,242.9,283367
2025-11-10,243.2,247.2,243.2,245.6,150326
2025-11-12,245.6,246.3,242.3,243.4,203709
2025-11-13,245.2,245.7,233.8,237.4,355867
2025-11-14,233.1,236.7,230.5,236.7,223023
2025-11-17,237,238.2,228.7,230.9,307563
2025-11-18,228.8,230.3,225.8,229.8,248987
2025-11-19,230.4,230.6,226.4,229.2,212277
2025-11-20,230.2,233.2,227.4,227.8,174080
2025-11-21,226.1,228.8,223.2,228.2,218360
2025-11-24,235,235.3,225.6,230.9,382241
2025-11-25,233.7,234.3,229.8,231.5,254345
2025-11-26,234.9,243.5,233.2,243,358306
2025-11-27,245.8,257.7,240,249.3,766142
2025-11-28,249.4,256.8,247.8,256.4,305766
2025-12-01,256.8,260.7,253.7,255.8,206137
2025-12-02,255.8,258.8,253.5,255.3,174597
2025-12-03,257,258.1,251.4,251.9,150449
2025-12-04,251.9,255.2,251.1,254.6,134336
2025-12-05,255.5,255.6,238.8,238.8,360977
2025-12-08,241.1,243.9,234.1,243,315344
2025-12-09,243,253.6,239.1,252.8,320382
2025-12-10,253.9,254,245.1,245.4,184808
2025-12-11,245.4,255,242.7,253,248273
2025-12-12,250.4,251.8,244.6,247.7,256186
2025-12-15,247.6,251.9,245.2,247.3,220805
2025-12-16,246.9,247.3,243.4,244.6,219579
2025-12-17,247,247.5,240,240.3,288205
2025-12-18,241.2,242.9,238.8,242.7,260940
2025-12-19,243.4,247.7,242,242,584907
2025-12-22,242.6,248.2,242.6,245.8,205808
2025-12-23,245.1,247.3,240.1,240.1,209017
2025-12-29,241.2,242.4,238.7,241.5,115050
2025-12-30,241,244.5,240.5,241,205596
